title,artist,album,isrc,isFound
"Purple Lamborghini (with Rick Ross)","Skrillex, Rick Ross","Suicide Squad: The Album",USAT21602007,1
"Jam Stew - Instrumental","Deep Purple","Deep Purple In Rock - Anniversary Edition",GBDXG0600088,1
"Black (2008 Brendan O'Brien mix)","Pearl Jam",Ten,USSM19100412,1
"Common People (Full Length Version)",Pulp,"Different Class",GBAAN9500078,1
"Something We Lost - Remastered Version",Sekuoia,"Trips (Remastered Version)",DEFW21400057,1
"The Salt On Her Cheeks",Yagya,"The Inescapable Decay of My Heart",JPS801292394,1
"Belly Full ft. Black Spade","Black Spade, MED, Blu, Madlib","The Burgundy EP",US6680912810,1
"Get Ready","The Temptations","Gettin' Ready",USMO16690004,1
"Papa Was A Rollin' Stone - Single Version","The Temptations",Gold,USMO17200080,1
"The Way You Do the Things You Do","The Temptations","Hitsville: The Making of Motown (Original Motion Picture Soundtrack)",USMO16400258,1
"Ain't No Mountain High Enough","Marvin Gaye, Tammi Terrell","United & You're All I Need",USMO16700534,1
"Will Blast","Three 6 Mafia","Chapter 2: World Domination",USASN1004206,1
"Tear Da Club Up","Three 6 Mafia","Mystic Stylez: The First Album",USASN0599813,1
"Big Bizness","Three 6 Mafia","Mystic Stylez",USASN0601376,1
"Hypnotize Cash Money","Tear Da Club Up Thugs","Most Known Hits",USRE49900045,1
"2-Way Freak","Three 6 Mafia","Most Known Hits",USSM10108543,1
"Baby Mama (feat. La Chat)","Three 6 Mafia","Choices: The Album",USSM10108554,1
"Put Ya Signs","Three 6 Mafia","When The Smoke Clears",USLR50000231,1
"Squeeze It (Explicit Album Version)","Three 6 Mafia","Most Known Hits",USSM10403321,1
"Don't Turn Around","Project Pat","Most Known Hits",USSM10506111,1
"Let Me Hit That","Three 6 Mafia","Most Known Hits",USSM10506005,1
"Slob On My Nob","Tear Da Club Up Thugs","Most Known Hits",USLR50000067,1
"Dirty Acres (Instrumental) [Deluxe Edition]",Cunninlynguists,"Dirty Acres [Deluxe Edition]",USTCC1094706,1
"Black & White Diamonds","Hella Maze","I'm Obama - EP",USE831588952,1
Just,Ka,"Honor Killed the Samurai",TCACQ1683135,1
Conflicted,Ka,"Honor Killed the Samurai",TCACQ1683134,1
"That Cold and Lonely",Ka,"Honor Killed the Samurai",TCACQ1683136,1
"Black Beatles (feat. Gucci Mane)","Rae Sremmurd","SremmLife 2 (Deluxe)",USUM71603293,1
"Flying Coach",Migos,"YRN 2 (Young Rich Niggas 2)",USAE81600742,1
"Only Time",Enya,"A Day Without Rain",GBAHT0005349,1
"The Council Of Elrond (feat. ""Aniron (Theme For Aragorn And Arwen)"")","Howard Shore","The Lord Of The Rings: The Fellowship Of The Ring (Original Motion Picture Soundtrack)",USRE10102111,1
"May It Be",Enya,"The Lord Of The Rings: The Fellowship Of The Ring (Original Motion Picture Soundtrack)",GBAHT0108619,1
"May It Be",Enya,"May It Be - Single",GBAHT0108643,1
"Echoes in Rain",Enya,"Dark Sky Island (Deluxe)",GBAHT1500529,1
"A Day Without Rain",Enya,"A Day Without Rain",GBAHT0005370,1
"The Humming...",Enya,"Dark Sky Island",GBAHT1500524,1
Watermark,Enya,"Paint the Sky with Stars",GBAHT8802591,1
"So I Could Find My Way",Enya,"Dark Sky Island (Deluxe)",GBAHT1500526,1
"Even in the Shadows",Enya,"Dark Sky Island (Deluxe)",GBAHT1500527,1
"The Forge of the Angels",Enya,"Dark Sky Island (Deluxe)",GBAHT1500528,1
"I Could Never Say Goodbye",Enya,"Dark Sky Island (Deluxe)",GBAHT1500530,1
"Dark Sky Island",Enya,"Dark Sky Island",GBAHT1500531,1
"Sancta Maria",Enya,"Dark Sky Island",GBAHT1500533,1
"Astra et Luna",Enya,"Dark Sky Island",GBAHT1500534,1
"The Loxian Gate",Enya,"Dark Sky Island (Deluxe)",GBAHT1500535,1
"Diamonds on the Water",Enya,"Dark Sky Island",GBAHT1500536,1
Medication,"Juicy J","TGOD Mafia: Rude Awakening",USUYG1101646,1
"Da Power","Juicy J","TGOD Mafia: Rude Awakening",USUYG1101645,1
"All Night","Juicy J/Wiz Khalifa/Tm88","TGOD Mafia: Rude Awakening",USUYG1101648,1
"South Side Suicide (feat. Pouya)","$uicideBoy$, Pouya",Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1675858,1
"Memoirs of a Gorilla",$uicideBoy$,"Radical $uicide",TCACP1652426,1
Magazine,$uicideBoy$,"Radical $uicide",TCACP1652425,1
"Champion of Death",$uicideBoy$,"Radical $uicide",TCACP1652422,1
"Stop Calling Us Horrorcore.",$uicideBoy$,"Radical $uicide",TCACP1652421,1
Paris,$uicideBoy$,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678497,1
Goosebumps,$uicideBoy$,"Radical $uicide",TCACP1652424,1
Fuckthepopulation,$uicideBoy$,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678464,1
"Kill Yourself, Pt. II",$uicideBoy$,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678092,1
"Am / Pm",$uicideBoy$,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678061,1
Paris,$uicideboy$,Paris,TCACR1693021,1
"A Death in the Ocean Would Be Beautiful",$uicideBoy$,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678465,1
"Low Key",$uicideBoy$,"Now the Moon's Rising",TCACR1678475,1
"Mount Sinai",$uicideBoy$,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678211,1
Diemonds,$uicideBoy$,"High Tide in the Snake's Nest",TCACR1678210,1
"Do You Believe in God?",$uicideBoy$,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678114,1
"South Side $Uicide (feat. Pouya)","$uicideBoy$, Pouya","South Side $Uicide (feat. Pouya)",TCACS1622557,1
"Scrubs (feat. Shakewell)",Pouya,"Underground Underdog",TCACN1651915,1
41,Pouya,"Underground Underdog",TCACN1651917,1
"Don't Be a Hoe",Pouya,"Underground Underdog",TCACN1651910,1
Energy,Pouya,Energy,TCACH1599892,1
"333333 [RARE* '96 BOOTLEG CA$$ETTE RIP TRE$ $EI$] - Bonus Track",$uicideBoy$,"KILL YOURSELF Part VII: The Fuck God Saga",TCACR1678373,1
"Fake Pontchartrain (feat. Key Nyata)",$uicideBoy$,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678213,1
"Adeste, Fideles",Enya,"Christmas Secrets",GBAHT0600878,1
"Storms in Africa",Enya,"Paint the Sky with Stars",GBAHT8802590,1
"Fly High","Don Mega","Gangland, Vol. 1",TCACR1697977,1
"The Seed (2.0)","The Roots, Cody Chesnutt","Phrenology (UK edition with 1 bonus track)",USMC10201424,1
"Pretty Thug",Prodigy,"The Most Infamous",QMTRG1300262,1
"I Won't Let It Die","Ugly Duckling",Audacity,US6881000186,1
"So Wat Cha Sayin'",EPMD,"Unfinished Business",USPO18900001,1
"Love Vs. Hate","Brand Nubian","Hip Hop 100 Hits - Urban rap & R n B anthems inc. Jay Z, A$ap Rocky, Wu-Tang Clan & Nas",USAR19800610,1
"Public Enemy No.1","Public Enemy","Yo! Bum Rush The Show",USDJ28800007,1
"Thunder Man","Xavier Wulf","Blood Shore Season 2",TCACR1650936,1
"Cuttin' Up (Remix) [feat. Lil Durk]","Lud Foe, Lil Durk","Cuttin' Up (Remix) [feat. Lil Durk]",TCACR1618389,1
"Really Got It",Jerreau,"Never How You Plan",USLD90814449,1
"Skateboard P",MadeinTYO,"Thank You, Mr. Tokyo",QM4HH1650012,1
"DRIVE ME CRAZY (feat. Vic Mensa)",KAYTRANADA,99.9%,GBBKS1600016,1
"Livin' in the Projects","Lil Scrappy","Bred 2 Die Born 2 Live (Explicit Version)",USRE10603104,1
"Some Ish","Sir Michael Rocks",Banco,USA2P1400680,1
"Gangsta Gangsta (feat. Maceo)","Jonah Cruzz","Ordinary Nigga",TCACC1484456,1
"Bag Full","Cali Cvsh","Bag Full (feat. Rick Ross & Joe Young) - Single",USUYG1091233,1
L.A.M.M.,"Sweatshop Union",Infinite,CAU212000272,1
"Stay Awake (feat. Mick Jenkins, Twista)","Hurt Everybody",2K47,USA2P1553196,1
doomsday,WebsterX,doomsday,SEYOK1502333,1
"2 Presidents","YG Hootie","Destroy & Rebuild",USUYG1053605,1
"The Anthem","Myke Bogan","Silk Jockstrap",USUYG1050565,1
"Drive Slow (Ft Paul Wall & Glc)","Kanye West","Late Registration",USUM70502532,1
"Survival Tactics","Styles Of Beyond","2000 Fold",US3260400010,1
Trukfit,A-Wax,"Pullin' Strings",USUYG1049904,1
"Bury Me A G","Thug Life","Resurrection (Music From And Inspired By The Motion Picture)",USIR19400860,1
"Old School (feat. Snoop Dogg)","Trae Tha Truth","I Am King",USUYG1041055,1
"Since '84","Mac Dre","Ronald Dregan: Dreganomics",USA2P0715724,1
Ugk'z,"Le$, Bun B, Curren$y","Steak X Shrimp, Vol. 2",USUYG1084724,1
"The Season/Carry Me","Anderson .Paak",Malibu,DEU241507391,1
Hyenas,"Bankroll Mafia","Bankroll Mafia",USUYG1099912,1
"Norf Norf","Vince Staples","Summertime '06",USUM71507721,1
"I'm Crazy","Famous Dex","I'm Crazy (feat. Rich The Kid & Lil Yachty) - Single",USUYG1106131,1
Drugs,"Kevin Abstract",Mtv1987,USUYG1089441,1
News,"DJ Buni","Steady Hustle",TCACO1612863,1
"Erica Kane","Speaker Knockerz","Married to the Money II #Mttm2",TCABZ1449412,1
"Vice City (feat. Black Hippy)","Jay Rock",90059,TCACH1591450,1
"Vy från ett luftslott",kent,"Tillbaka Till Samtiden",SEBMC0700079,1
Egoist,Kent,Egoist,SEBMC1600017,1
Silver,kent,"Best Of",SEBMC1600022,1
"Skisser för sommaren",kent,"Best Of",SEBMC1000014,1
Ensamheten,kent,Röd,SEBMC0900056,1
OWC,Kent,Isola,SEBMC9781050,1
"West End  $uicideboy$",$uicideboy$,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678596,1
"Gaudy Pack Shawty (feat. Yung God)",$uicideBoy$,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678085,1
Lte,$uicideBoy$,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678542,1
"Tony Hawk Pro Skater 4",$uicideboy$,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678332,1
"In Order to Cast a Shadow You Must First Cast a Flame",$uicideBoy$,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678547,1
Trapathy,$uicideBoy$,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678330,1
"Saturn Sunrise",$uicideBoy$,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678334,1
"Fema Camps (feat. Black Smurf)",$uicideBoy$,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678571,1
"Chilly Gentilly (feat. Black Smurf)",$uicideBoy$,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678574,1
"Evolution (Pretty Good Movie / Pretty Good Theory)",$uicideBoy$,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678478,1
"To Have and Have Not",$uicideBoy$,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678480,1
"All My Life I Wanted a Chevy",$uicideBoy$,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678546,1
"Magnolia (feat. Kirb La Goop)",$uicideBoy$,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678100,1
"Mine Real (feat. Da$h)","Bodega Bamz","Mine Real (feat. Da$h) - Single",USA2P1294879,1
"What a Life","Corner Boy P",Clientele,USUYG1109249,1
"Your Guardian Angel","The Red Jumpsuit Apparatus","Don't You Fake It",USVI20600156,1
"White Wedding",Aiden,"Rain In Hell",USVIC0633404,1
"Don't Stop Believin'",Journey,Escape,USSM18100116,1
Crying,"Don McLean","The Very Best Of Don McLean",USEM37100022,1
"Forever Young","Axel Rudi Pell","The Ballads",DEA450533730,1
Disarm,"Smashing Pumpkins","Siamese Dream",USVI21100151,1
"Ain't Talkin' 'Bout Love (2015 Remaster)","Van Halen","Van Halen (Remastered)",USWB11403671,1
Savior,"Rise Against","Appeal To Reason / Siren Song Of The Counter Culture / The Sufferer & The Witness",USUM70832584,1
"Sultans Of Swing - Live At Hammersmith Odeon, London/1983","Dire Straits","Alchemy: Dire Straits Live",GBF088400787,1
"Vincent (Starry Starry Night)","Don McLean","American Pie",USEM38600091,1
"Mystery of You",RED,"Innocence & Instinct",USA5W0803617,1
"Forever Angel (Acoustic)","Axel Rudi Pell","Best Of (Anniversary Edition)",DEA450404460,1
"False Pretense","The Red Jumpsuit Apparatus","Don't You Fake It",USVI20600149,1
"We Are Broken",Paramore,RIOT!,USAT20702607,1
"Geek U.S.A.","Smashing Pumpkins","Siamese Dream",USVI21100153,1
System,"In Flames","Reroute To Remain",DED830264202,1
"Poison Arrow",ABC,"The Look Of Love - The Very Best Of ABC",GBF088200044,1
"Falling Tears","Axel Rudi Pell","The Ballads",DEA450533800,1
Today,"The Smashing Pumpkins","(Rotten Apples) The Smashing Pumpkins Greatest Hits",USVI29300027,1
"Watching (feat. Meek Mill)","Ty Dolla $ign",Campaign,USAT21602443,1
$,"Ty Dolla $ign",Campaign,USAT21602162,1
"How To Ball","21 Savage","How to Ball",USAE81600687,1
"Aphrodite {The Aquatic Ape Theory}",$uicideBoy$,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678294,1
"That's Very Minimalist of You",$uicideBoy$,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678556,1
"Lacombe (feat. Black Smurf)","$uicideBoy$, Black Smurf",Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678577,1
"Old School Vybes Freestyle Hiphop Trap Rap Beat (Instrumental) [Verse Loop]","Hiphop Instrumentalist","Hip Hop Rap & Trap Instrumental Beats Vol 4",QMPKX1656139,1
"Liquor (Instrumental Trap Beat)","Trap Beats Pandits","Trap Life (Vol. 2)",GBSMU2496946,1
"2 Phones (2016-2018 Trap Beat Mix)","Trap Beats Pandits","Trap Life (Vol. 3)",GBSMU2550812,1
"Hustlaz Paradise (Instrumentals, Hip Hop, Rap, Rnb, Dirty South, Trap, Beats, Old School, Freestyle)","Skrazey Beats","Hip Hop Beats (Instrumentals, Rap, Rnb, Dirty South, Trap, Beat, Freestyle, Battle, Old School)",USHM21291533,1
"Old School Vybes Freestyle Hiphop Trap Rap Beat (Instrumental) [Extended Loop]","Hiphop Instrumentalist","Hip Hop Rap & Trap Instrumental Beats Vol 4",QMPKX1656141,1
Tempura,$uicideBoy$,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678441,1
Bags,$uicideBoy$,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678445,1
"Sleep Walk",$uicideBoy$,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678449,1
Torcher,$uicideBoy$,"KILL YOURSELF Part X: The Resurrection Saga",TCACR1678452,1
"Vincent Van Gogh Ain't Got Shit on Me",$uicideBoy$,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678461,1
"Shattered Amethyst",$uicideBoy$,"My Liver Will Handle What My Heart Can't",TCACR1678462,1
Converting...,$uicideBoy$,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678470,1
"Can of Worms",$uicideBoy$,"Now the Moon's Rising",TCACR1678487,1
"That Time We Went to Wal Mart in Memphis to Steal Some Shit Before We Met up With Ta to Shoot His Video (feat. Ghost)",$uicideBoy$,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678514,1
"Gloss of Blood",$uicideBoy$,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678544,1
"Handzum Suicide (feat. Dylan Ross)","$uicideBoy$, Dylan Ross",Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678549,1
Romulus,$uicideBoy$,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678557,1
"Straw Chairs",$uicideBoy$,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678558,1
"St. Bernard",$uicideBoy$,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678559,1
"Rag Round My Skull",$uicideBoy$,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678561,1
"Brooklyn (feat. Black Smurf)",$uicideBoy$,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678569,1
"Ruby Is Finally Satisfied with His Verse (feat. Black Smurf)",$uicideBoy$,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678579,1
"Whose Pills Are These? (Which Bag Were They In?) [feat. Black Smurf]","$uicideBoy$, Black Smurf",Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678582,1
Malebranche,$uicideBoy$,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678590,1
"Slenderman (feat. Germ)",$uicideBoy$,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678595,1
"The Road to Hell Is Highway 59 (feat. Rvmirxz)","$uicideBoy$, Rvmirxz",Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678600,1
Sneakin’,Drake,Sneakin’,USCM51600337,1
"Fake Love",Drake,"Fake Love",USCM51600333,1
"Still Here",Drake,Views,USCM51600078,1
"One Dance",Drake,Views,USCM51600028,1
"Headlines (Explicit Version)",Drake,"Take Care (Deluxe)",USCM51100290,1
"10 Bands",Drake,"If You're Reading This It's Too Late",USCM51500014,1
"0 To 100 / The Catch Up",Drake,"0 To 100 / The Catch Up - Single",USCM51400222,1
"Radix malorum",Gorgoroth,"Instinctus Bestialis",DEZ901500244,1
Prayer,Gorgoroth,"Quantos Possunt Ad Satanitatem Trahunt",SEVCK0911002,1
"Dionysian Rite",Gorgoroth,"Instinctus Bestialis",DEZ901500245,1
"Burn in his light",Gorgoroth,"Instinctus Bestialis",DEZ901500248,1
"Ad omnipotens aeterne diabolus",Gorgoroth,"Instinctus Bestialis",DEZ901500246,1
"Profetens Åpenbaring",Gorgoroth,"Under The Sign Of Hell 2011",SEVCK1106004,1
"Come night",Gorgoroth,"Instinctus Bestialis",DEZ901500247,1
Rage,Gorgoroth,"Instinctus Bestialis",DEZ901500249,1
Satan-Prometheus,Gorgoroth,"Quantos Possunt Ad Satanitatem Trahunt",SEVCK0911008,1
"Kala Brahman",Gorgoroth,"Instinctus Bestialis",DEZ901500250,1
Rebirth,Gorgoroth,"Quantos Possunt Ad Satanitatem Trahunt",SEVCK0911003,1
"Possessed by Satan",Gorgoroth,Antichrist,SEVCK1104004,1
"Revelation of Doom",Gorgoroth,"Under the Sign of Hell",SEVCK1106001,1
Krig,Gorgoroth,"Under the Sign of Hell",SEVCK1106002,1
"I Am The Black Wizards",Emperor,"Best Death Metal Bands",GBADD0403007,1
"Into The Infinity Of Thoughts - Remastered",Emperor,"In The Nightside Eclipse (20th Anniversary Edition)",GBADD1433602,1
"Conquer All",Behemoth,Demigod,NOX9X3245403,1
"At The Left Hand Ov God",Behemoth,"The Apostasy",SEVCK0704004,1
"Ora Pro Nobis Lucifer",Behemoth,"The Satanist",USMBR1410425,1
Demigod,Behemoth,Demigod,NOX9X3245402,1
"O Father O Satan O Sun!",Behemoth,"The Satanist",USMBR1410430,1
"Hot as Ice",Freeway,"Free Will",QMDA71552868,1
Rainbow,"Larry League",Rainbow,QM2PV1615065,1
"Clouds Above Us",Demrick,"Stoney Point",USUYG1071717,1
"Positive Balance (feat. Big Zoo)","Immortal Technique, Big Zoo","Revolutionary Vol. 1",USA370629080,1
"Sound Of Philadelphia","Reef The Lost Cauze","Feast Or Famine",USTCG1030111,1
Saliva,"Viktor Vaughn","Vaudeville Villain",QMFMG1316699,1
"LFUTP (feat. Rizzoo Rizzoo & Lil Uzi Vert)","Ape Drums, Rizzoo Rizzoo, Lil Uzi Vert","LFUTP (feat. Rizzoo Rizzoo & Lil Uzi Vert)",QMSDU1600117,1
"Vodka On The Weekend",ILoveMakonnen,"Vodka On The Weekend",QMPKX1471271,1
"K.a.a.n. the Conqueror",K.A.A.N.,"1 / 12 / 199?",TCACI1577162,1
"Campaign (feat. Future)","Ty Dolla $ign","Campaign (feat. Future) - Single",USAT21602122,1
Figaro,"Madvillain, Madlib  MF DOOM",Madvillainy,US2S70465014,1
"Back Home (feat. Freddie Gibbs)","Zeds Dead","Back Home (feat. Freddie Gibbs)",TCACM1645936,1
"World Goes Round (feat. I-Man)","Slightly Stoopid","Everything You Need",USSFR0313110,1
"Red Dot Music (feat. Action Bronson)","Mac Miller","Watching Movies with the Sound Off",USQY51374458,1
"Need a Lighter (feat. 21 Savage)",Lightshow,"Life Sentence 3",USLD90816748,1
"Word Iz Life","Poor Righteous Teachers","The New World Order",USAR11500119,1
"I Can't Help Myself (Sugar Pie, Honey Bunch) - Single Version (Mono)","Four Tops","50th Anniversary The Singles Collection 1964-1972",USMO16582894,1
Awakening,Gorgoroth,"Instinctus Bestialis",DEZ901500251,1
Destroyer,Gorgoroth,"Destroyer – or About How to Philosophize with the Hammer",DED839800581,1
"Open the Gates",Gorgoroth,"Destroyer – or About How to Philosophize with the Hammer",DED839800582,1
"The Devil, the Sinner and his Journey",Gorgoroth,"Destroyer – or About How to Philosophize with the Hammer",DED839800583,1
"Om Kristen og Jødisk Tru",Gorgoroth,"Destroyer – or About How to Philosophize with the Hammer",DED839800584,1
"På Slagmark Langt mot Nord",Gorgoroth,"Destroyer – or About How to Philosophize with the Hammer",DED839800585,1
Blodoffer,Gorgoroth,"Destroyer – or About How to Philosophize with the Hammer",DED839800586,1
"The Virginborn",Gorgoroth,"Destroyer – or About How to Philosophize with the Hammer",DED839800587,1
"Slottet i Det Fjerne (Darkthrone cover)",Gorgoroth,"Destroyer – or About How to Philosophize with the Hammer",DED839800588,1
"Funeral Procession",Gorgoroth,"Under The Sign Of Hell 2011",SEVCK1106003,1
Postludium,Gorgoroth,"Under the Sign of Hell",SEVCK1106005,1
"Ødeleggelse og Undergang",Gorgoroth,"Under the Sign of Hell",SEVCK1106006,1
"Blood Stains The Circle",Gorgoroth,"Under The Sign Of Hell",SEVCK1106007,1
"The Rite of Infernal Invocation",Gorgoroth,"Under the Sign of Hell",SEVCK1106008,1
Aneuthanasia,Gorgoroth,"Quantos possunt ad satanitatem trahunt",SEVCK0911001,1
"Building A Man",Gorgoroth,"Quantos Possunt Ad Satanitatem Trahunt",SEVCK0911004,1
"New Breed",Gorgoroth,"Quantos Possunt Ad Satanitatem Trahunt",SEVCK0911005,1
Ultimate,"Denzel Curry",Ultimate,TCACG1537232,1
"Cleansing Fire",Gorgoroth,"Quantos Possunt Ad Satanitatem Trahunt",SEVCK0911006,1
"Look at Me!",XXXTENTACION,"Look at Me!",USCGH1652003,1
Tortuga,"Xavier Wulf","Tundra Boy Season One",TCACR1661534,1
"Philosopher's Throne","Xavier Wulf","Tundra Boy Season One",TCACR1661540,1
"Smug Healthyboyz (feat. Eddy Baker)","Smug Mang, Eddy Baker","Lil Gwoupo",TCACM1613135,1
"Terminal Sex",Pouya,"Terminal Sex",TCACQ1683781,1
"It's Nothing (feat. Nell, Rell, Yung Simmie, SpaceGhost Purrp)","Raider Klan","Tales From The Underground",USUYG1036621,1
"Ride Wit Me (feat. Yung Simmie, Nell)","Raider Klan","Tales From The Underground",USUYG1036623,1
"Smoking Dope (feat. Rell, Nell, Amber London)","Raider Klan","Tales From The Underground",USUYG1036625,1
"In This Thang (feat. Yung Simmie, Amber London)","Raider Klan","Tales From The Underground",USUYG1036630,1
"Ruben Slikk - Lord Vader Kush Feat. Denzel Curry","Ruben Slikk","Turd Fighter",QMPKX1441787,1
"Ruben Slikk - Iflex","Ruben Slikk","Turd Fighter",QMPKX1441788,1
Honja,"Slug † Christ","God Is Under the Porch Where the Dog Died",QM4DW1575923,1
"Hokay Hokay Hokay","Slug † Christ","The Crucifixion of Rapper Extraordinaire Slug Christ",UST8K1590993,1
"On It (7 Grams) [feat. Stalin Majesty]","Slug † Christ","Iglesia: Olde Testament",UST8K1573440,1
Herron,"Slug † Christ","God Is Under the Porch Where the Dog Died",QM4DW1575921,1
"Free My Jack","Lord Narf",Witchcraft,USYBL1600987,1
"Spaceship Navigation","Lord Narf",Sick,QM2PV1568950,1
"Dip My Dick in Lean","Metro Zu","Rad Reef Proudly Presents: New No Wave",USQY51333848,1
"So What",Bladee,Eversince,SE5AJ1600148,1
Sixteen,Bones,DeadBoy,TCACR1682259,1
"100 Oz. (feat. Key Nyata)",Mackned,Female,TCACH1552908,1
"White Mountains",Mackned,Female,TCACH1552903,1
"16 Oz (feat. Sneak Guapo)",Mackned,"Cyber Magicka",TCACC1481588,1
"Used 2 Be Like This (feat. Mackned)","Sneak Guapo, Mackned","Burn Unit",TCACR1606196,1
"Out My Face","Bankroll Mafia","Bankroll Mafia",USUYG1099905,1
"Bankrolls on Deck","Bankroll Mafia, PeeWee Roscoe, Young Thug, Shad Da God, T.I.P","Bankroll Mafia",USUYG1099916,1
"Back Then",Pegz,Axis,AUOB10500003,1
"You Can't Stop The Prophet","Jeru The Damaja","The Sun Rises In The East",USLR29400034,1
"If You Know What I Mean",Horrorshow,"If You Know What I Mean",AUEF01600927,1
"Chill & Rap","Prop Dylan","The Cardinal Sin",CH6540854673,1
"Yamborghini High (feat. Juicy J)","A$AP Mob","Cozy Tapes, Vol. 1: Friends",USRC11602542,1
"Young N***a Living (feat. A$AP Ferg, A$AP Ant & A$AP Twelvyy)","A$AP Mob","Cozy Tapes, Vol. 1: Friends",USRC11602546,1
"Way Hii","A$AP Mob","Cozy Tapes: Vol. 1 Friends -",USRC11602544,1
"Put That on My Set (feat. A$AP Rocky & Skepta)","A$AP Mob","Cozy Tapes, Vol. 1: Friends",USRC11602552,1
"Motivation Foreign (Skit)","A$AP Mob","Cozy Tapes: Vol. 1 Friends -",USRC11602554,1
"London Town","A$AP Mob, A$AP Rocky, A$AP ANT, Playboi Carti","Cozy Tapes: Vol. 1 Friends -",USRC11602556,1
Runner,"A$AP Mob, A$AP ANT, Lil Uzi Vert","Cozy Tapes: Vol. 1 Friends -",USRC11602558,1
Bachelor,"A$AP Mob","Cozy Tapes: Vol. 1 Friends -",USRC11602560,1
"Telephone Calls (feat. A$AP Rocky, Tyler, the Creator, Playboi Carti & Yung Gleesh)","A$AP Mob","Cozy Tapes, Vol. 1: Friends",USRC11602562,1
"Crazy Brazy (feat. A$AP Rocky, A$AP Twelvyy & Key)","A$AP Mob","Cozy Tapes, Vol. 1: Friends",USRC11602362,1
"Friday the 13th",$uicideBoy$,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678248,1
"Heavily Medicated",$uicideBoy$,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678260,1
"Nm Jc",$uicideBoy$,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678278,1
"YRN 2 Intro",Migos,"YRN 2 (Young Rich Niggas 2)",USAE81600735,1
"Dat Way","Hustle Gang","H.G.O.E. (Hustle Gang Over Errrrythang)",USAE81600548,1
"Out the Bowl","21 Savage","The Slaughter Tape",QZ45A1600031,1
